Code,Long code,Experiment code,Compound code,Smiles,Centroid res,Downloaded,ConformerSites upload name,CanonSites upload name,CrystalformSites upload name,Quatassemblies upload name,Crystalforms upload name,ConformerSites short tag,CanonSites short tag,CrystalformSites short tag,Quatassemblies short tag,Crystalforms short tag,ConformerSites alias,CanonSites alias,CrystalformSites alias,Quatassemblies alias,Crystalforms alias,Pose,[Other] Dimer Site,[Other] Active Site,[Other] Herbicide Site
fa1231b,FATAATA-x1231_A_360_v1,FATAATA-x1231,Z969591530,NS(=O)(=O)c1nc2ccccc2[nH]1,FATAATA-x1168/A/142/A_v1,False,4a - FATAATA-x1168+A+400,4 - FATAATA-x1168+A+400+1,F1d - FATAATA-x1168/A/400/1,A1 - dimer,F1 - original-I222,4a - fa1168+A+400,4 - fa1168+A+400+1,F1d - fa1168/A/400,A1 - dimer,F1 - original-I222,4a - fa1168+A+400,4 - fa1168+A+400+1,F1d - fa1168/A/400,A1 - dimer,F1 - original-I222,fa1231b,False,True,False
fa1231e,FATAATA-x1231_B_401_v1,FATAATA-x1231,Z969591530,NS(=O)(=O)c1nc2ccccc2[nH]1,FATAATA-x1168/A/142/A_v1,False,4a - FATAATA-x1168+A+400,4 - FATAATA-x1168+A+400+1,F1d - FATAATA-x1168/A/400/1,A1 - dimer,F1 - original-I222,4a - fa1168+A+400,4 - fa1168+A+400+1,F1d - fa1168/A/400,A1 - dimer,F1 - original-I222,4a - fa1168+A+400,4 - fa1168+A+400+1,F1d - fa1168/A/400,A1 - dimer,F1 - original-I222,fa1231b,False,False,False
fa1231a,FATAATA-x1231_A_403_v1,FATAATA-x1231,Z969591530,NS(=O)(=O)c1nc2ccccc2[nH]1,FATAATA-x1840/A/111/A_v1,False,1a - FATAATA-x1840+A+401,1 - FATAATA-x1840+A+401+1,F1a - FATAATA-x1163/A/401/1,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,fa1231a,False,True,False
fa1231d,FATAATA-x1231_B_502_v1,FATAATA-x1231,Z969591530,NS(=O)(=O)c1nc2ccccc2[nH]1,FATAATA-x1840/A/111/A_v1,False,1a - FATAATA-x1840+A+401,1 - FATAATA-x1840+A+401+1,F1a - FATAATA-x1163/A/401/1,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,fa1231a,False,False,False
fa1234a,FATAATA-x1234_A_361_v1,FATAATA-x1234,Z104495736,Nc1ccccc1CO,FATAATA-x1840/A/111/A_v1,False,1a - FATAATA-x1840+A+401,1 - FATAATA-x1840+A+401+1,F1a - FATAATA-x1163/A/401/1,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,fa1234a,False,False,True
fa1234b,FATAATA-x1234_B_360_v1,FATAATA-x1234,Z104495736,Nc1ccccc1CO,FATAATA-x1840/A/111/A_v1,False,1a - FATAATA-x1840+A+401,1 - FATAATA-x1840+A+401+1,F1a - FATAATA-x1163/A/401/1,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,fa1234a,False,False,False
fa1236a,FATAATA-x1236_A_401_v1,FATAATA-x1236,Z57493539,Cc1ccc(C(N)=O)cn1,FATAATA-x1147/B/258/A_v1,False,2a - FATAATA-x1147+A+360,2 - FATAATA-x1147+A+360+1,F1b - FATAATA-x1142/A/361/1,A1 - dimer,F1 - original-I222,2a - fa1147+A+360,2 - fa1147+A+360+1,F1b - fa1142/A/361,A1 - dimer,F1 - original-I222,2a - fa1147+A+360,2 - fa1147+A+360+1,F1b - fa1142/A/361,A1 - dimer,F1 - original-I222,fa1236a,True,False,False
fa1236b,FATAATA-x1236_B_401_v1,FATAATA-x1236,Z57493539,Cc1ccc(C(N)=O)cn1,FATAATA-x1147/B/258/A_v1,False,2a - FATAATA-x1147+A+360,2 - FATAATA-x1147+A+360+1,F1b - FATAATA-x1142/A/361/1,A1 - dimer,F1 - original-I222,2a - fa1147+A+360,2 - fa1147+A+360+1,F1b - fa1142/A/361,A1 - dimer,F1 - original-I222,2a - fa1147+A+360,2 - fa1147+A+360+1,F1b - fa1142/A/361,A1 - dimer,F1 - original-I222,fa1236a,False,False,False
fa1263a,FATAATA-x1263_A_360_v1,FATAATA-x1263,Z104501152,Cc1cc(C)nc(N)n1,FATAATA-x1985/A/195/A_v1,False,3a - FATAATA-x1985+A+360,3 - FATAATA-x1985+A+360+1,F1c - FATAATA-x1184/A/401/1,A1 - dimer,F1 - original-I222,3a - fa1985+A+360,3 - fa1985+A+360+1,F1c - fa1184/A/401,A1 - dimer,F1 - original-I222,3a - fa1985+A+360,3 - fa1985+A+360+1,F1c - fa1184/A/401,A1 - dimer,F1 - original-I222,fa1263a,False,True,False
fa1263b,FATAATA-x1263_B_401_v1,FATAATA-x1263,Z104501152,Cc1cc(C)nc(N)n1,FATAATA-x1985/A/195/A_v1,False,3a - FATAATA-x1985+A+360,3 - FATAATA-x1985+A+360+1,F1c - FATAATA-x1184/A/401/1,A1 - dimer,F1 - original-I222,3a - fa1985+A+360,3 - fa1985+A+360+1,F1c - fa1184/A/401,A1 - dimer,F1 - original-I222,3a - fa1985+A+360,3 - fa1985+A+360+1,F1c - fa1184/A/401,A1 - dimer,F1 - original-I222,fa1263a,False,False,False
fa1277a,FATAATA-x1277_A_401_v1,FATAATA-x1277,Z57984669,Cc1nc(-c2cccc(N)c2)cs1,FATAATA-x1840/A/111/A_v1,False,1a - FATAATA-x1840+A+401,1 - FATAATA-x1840+A+401+1,F1a - FATAATA-x1163/A/401/1,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,fa1277a,False,False,True
fa1277b,FATAATA-x1277_B_401_v1,FATAATA-x1277,Z57984669,Cc1nc(-c2cccc(N)c2)cs1,FATAATA-x1840/A/111/A_v1,False,1a - FATAATA-x1840+A+401,1 - FATAATA-x1840+A+401+1,F1a - FATAATA-x1163/A/401/1,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,fa1277a,False,False,False
fa1285b,FATAATA-x1285_A_361_v1,FATAATA-x1285,Z45415581,NS(=O)(=O)c1ccccc1F,FATAATA-x1840/A/111/A_v1,False,1a - FATAATA-x1840+A+401,1 - FATAATA-x1840+A+401+1,F1a - FATAATA-x1163/A/401/1,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,fa1285b,False,False,True
fa1285c,FATAATA-x1285_B_402_v1,FATAATA-x1285,Z45415581,NS(=O)(=O)c1ccccc1F,FATAATA-x1840/A/111/A_v1,False,1a - FATAATA-x1840+A+401,1 - FATAATA-x1840+A+401+1,F1a - FATAATA-x1163/A/401/1,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,fa1285b,False,False,True
fa1285d,FATAATA-x1285_B_403_v1,FATAATA-x1285,Z45415581,NS(=O)(=O)c1ccccc1F,FATAATA-x1317/A/166/A_v1,False,5a - FATAATA-x1317+A+360,5 - FATAATA-x1317+A+360+1,F1e - FATAATA-x1285/B/403/1,A1 - dimer,F1 - original-I222,5a - fa1317+A+360,5 - fa1317+A+360+1,F1e - fa1285/B/403,A1 - dimer,F1 - original-I222,5a - fa1317+A+360,5 - fa1317+A+360+1,F1e - fa1285/B/403,A1 - dimer,F1 - original-I222,fa1285d,False,False,True
fa1285a,FATAATA-x1285_A_360_v1,FATAATA-x1285,Z45415581,NS(=O)(=O)c1ccccc1F,FATAATA-x1840/A/111/A_v1,False,1a - FATAATA-x1840+A+401,1 - FATAATA-x1840+A+401+1,F1a - FATAATA-x1163/A/401/1,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,fa1285a,False,False,True
fa1290b,FATAATA-x1290_B_402_v1,FATAATA-x1290,Z106939542,Nc1cc(F)ccc1C(=O)[O-],FATAATA-x1147/B/258/A_v1,False,2a - FATAATA-x1147+A+360,2 - FATAATA-x1147+A+360+1,F1b - FATAATA-x1142/A/361/1,A1 - dimer,F1 - original-I222,2a - fa1147+A+360,2 - fa1147+A+360+1,F1b - fa1142/A/361,A1 - dimer,F1 - original-I222,2a - fa1147+A+360,2 - fa1147+A+360+1,F1b - fa1142/A/361,A1 - dimer,F1 - original-I222,fa1290b,True,False,False
fa1290d,FATAATA-x1290_A_362_v1,FATAATA-x1290,Z106939542,Nc1cc(F)ccc1C(=O)[O-],FATAATA-x1147/B/258/A_v1,False,2a - FATAATA-x1147+A+360,2 - FATAATA-x1147+A+360+1,F1b - FATAATA-x1142/A/361/1,A1 - dimer,F1 - original-I222,2a - fa1147+A+360,2 - fa1147+A+360+1,F1b - fa1142/A/361,A1 - dimer,F1 - original-I222,2a - fa1147+A+360,2 - fa1147+A+360+1,F1b - fa1142/A/361,A1 - dimer,F1 - original-I222,fa1290b,False,False,False
fa1290c,FATAATA-x1290_A_363_v1,FATAATA-x1290,Z106939542,Nc1cc(F)ccc1C(=O)[O-],FATAATA-x1317/A/166/A_v1,False,5a - FATAATA-x1317+A+360,5 - FATAATA-x1317+A+360+1,F1e - FATAATA-x1285/B/403/1,A1 - dimer,F1 - original-I222,5a - fa1317+A+360,5 - fa1317+A+360+1,F1e - fa1285/B/403,A1 - dimer,F1 - original-I222,5a - fa1317+A+360,5 - fa1317+A+360+1,F1e - fa1285/B/403,A1 - dimer,F1 - original-I222,fa1290c,False,False,True
fa1290a,FATAATA-x1290_B_401_v1,FATAATA-x1290,Z106939542,Nc1cc(F)ccc1C(=O)[O-],FATAATA-x1840/A/111/A_v1,False,1a - FATAATA-x1840+A+401,1 - FATAATA-x1840+A+401+1,F1a - FATAATA-x1163/A/401/1,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,fa1290a,False,False,True
fa1295a,FATAATA-x1295_A_360_v1,FATAATA-x1295,Z608061328,O=C([O-])Cc1ccccc1O,FATAATA-x1840/A/111/A_v1,False,1a - FATAATA-x1840+A+401,1 - FATAATA-x1840+A+401+1,F1a - FATAATA-x1163/A/401/1,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,fa1295a,False,False,True
fa1295b,FATAATA-x1295_B_401_v1,FATAATA-x1295,Z608061328,O=C([O-])Cc1ccccc1O,FATAATA-x1840/A/111/A_v1,False,1a - FATAATA-x1840+A+401,1 - FATAATA-x1840+A+401+1,F1a - FATAATA-x1163/A/401/1,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,fa1295a,False,False,False
fa1317b,FATAATA-x1317_A_360_v1,FATAATA-x1317,Z1203162319,Oc1ccc2[nH]ccc2c1,FATAATA-x1317/A/166/A_v1,False,5a - FATAATA-x1317+A+360,5 - FATAATA-x1317+A+360+1,F1e - FATAATA-x1285/B/403/1,A1 - dimer,F1 - original-I222,5a - fa1317+A+360,5 - fa1317+A+360+1,F1e - fa1285/B/403,A1 - dimer,F1 - original-I222,5a - fa1317+A+360,5 - fa1317+A+360+1,F1e - fa1285/B/403,A1 - dimer,F1 - original-I222,fa1317b,False,False,True
fa1317e,FATAATA-x1317_B_401_v1,FATAATA-x1317,Z1203162319,Oc1ccc2[nH]ccc2c1,FATAATA-x1317/A/166/A_v1,False,5a - FATAATA-x1317+A+360,5 - FATAATA-x1317+A+360+1,F1e - FATAATA-x1285/B/403/1,A1 - dimer,F1 - original-I222,5a - fa1317+A+360,5 - fa1317+A+360+1,F1e - fa1285/B/403,A1 - dimer,F1 - original-I222,5a - fa1317+A+360,5 - fa1317+A+360+1,F1e - fa1285/B/403,A1 - dimer,F1 - original-I222,fa1317b,False,False,False
fa1317a,FATAATA-x1317_A_401_v1,FATAATA-x1317,Z1203162319,Oc1ccc2[nH]ccc2c1,FATAATA-x1840/A/111/A_v1,False,1a - FATAATA-x1840+A+401,1 - FATAATA-x1840+A+401+1,F1a - FATAATA-x1163/A/401/1,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,fa1317a,False,False,True
fa1317d,FATAATA-x1317_B_403_v1,FATAATA-x1317,Z1203162319,Oc1ccc2[nH]ccc2c1,FATAATA-x1840/A/111/A_v1,False,1a - FATAATA-x1840+A+401,1 - FATAATA-x1840+A+401+1,F1a - FATAATA-x1163/A/401/1,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,fa1317a,False,False,False
fa1317c,FATAATA-x1317_A_402_v1,FATAATA-x1317,Z1203162319,Oc1ccc2[nH]ccc2c1,FATAATA-x1985/A/195/A_v1,False,3a - FATAATA-x1985+A+360,3 - FATAATA-x1985+A+360+1,F1c - FATAATA-x1184/A/401/1,A1 - dimer,F1 - original-I222,3a - fa1985+A+360,3 - fa1985+A+360+1,F1c - fa1184/A/401,A1 - dimer,F1 - original-I222,3a - fa1985+A+360,3 - fa1985+A+360+1,F1c - fa1184/A/401,A1 - dimer,F1 - original-I222,fa1317c,False,False,False
fa1317f,FATAATA-x1317_B_404_v1,FATAATA-x1317,Z1203162319,Oc1ccc2[nH]ccc2c1,FATAATA-x1985/A/195/A_v1,False,3a - FATAATA-x1985+A+360,3 - FATAATA-x1985+A+360+1,F1c - FATAATA-x1184/A/401/1,A1 - dimer,F1 - original-I222,3a - fa1985+A+360,3 - fa1985+A+360+1,F1c - fa1184/A/401,A1 - dimer,F1 - original-I222,3a - fa1985+A+360,3 - fa1985+A+360+1,F1c - fa1184/A/401,A1 - dimer,F1 - original-I222,fa1317c,False,False,False
fa1329b,FATAATA-x1329_B_401_v1,FATAATA-x1329,Z57607000,Nc1nc2c(Cl)cccc2s1,FATAATA-x1329/B/166/B_v1,False,7a - FATAATA-x1329+B+401,7 - FATAATA-x1329+B+401+1,F1g - FATAATA-x1329/B/401/1,A1 - dimer,F1 - original-I222,7a - fa1329+B+401,7 - fa1329+B+401+1,F1g - fa1329/B/401,A1 - dimer,F1 - original-I222,7a - fa1329+B+401,7 - fa1329+B+401+1,F1g - fa1329/B/401,A1 - dimer,F1 - original-I222,fa1329b,False,False,True
fa1329a,FATAATA-x1329_A_360_v1,FATAATA-x1329,Z57607000,Nc1nc2c(Cl)cccc2s1,FATAATA-x1840/A/111/A_v1,False,1a - FATAATA-x1840+A+401,1 - FATAATA-x1840+A+401+1,F1a - FATAATA-x1163/A/401/1,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,fa1329a,False,False,True
fa1351a,FATAATA-x1351_A_401_v1,FATAATA-x1351,Z33546479,NC(=O)c1cccc(Cl)c1,FATAATA-x1840/A/111/A_v1,False,1a - FATAATA-x1840+A+401,1 - FATAATA-x1840+A+401+1,F1a - FATAATA-x1163/A/401/1,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,fa1351a,False,False,True
fa1351b,FATAATA-x1351_B_360_v1,FATAATA-x1351,Z33546479,NC(=O)c1cccc(Cl)c1,FATAATA-x1840/A/111/A_v1,False,1a - FATAATA-x1840+A+401,1 - FATAATA-x1840+A+401+1,F1a - FATAATA-x1163/A/401/1,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,fa1351a,False,False,False
fa1353a,FATAATA-x1353_A_360_v1,FATAATA-x1353,Z104474062,O=C([O-])c1cccc(Cl)c1,FATAATA-x1147/B/258/A_v1,False,2a - FATAATA-x1147+A+360,2 - FATAATA-x1147+A+360+1,F1b - FATAATA-x1142/A/361/1,A1 - dimer,F1 - original-I222,2a - fa1147+A+360,2 - fa1147+A+360+1,F1b - fa1142/A/361,A1 - dimer,F1 - original-I222,2a - fa1147+A+360,2 - fa1147+A+360+1,F1b - fa1142/A/361,A1 - dimer,F1 - original-I222,fa1353a,True,False,False
fa1353b,FATAATA-x1353_B_401_v1,FATAATA-x1353,Z104474062,O=C([O-])c1cccc(Cl)c1,FATAATA-x1147/B/258/A_v1,False,2a - FATAATA-x1147+A+360,2 - FATAATA-x1147+A+360+1,F1b - FATAATA-x1142/A/361/1,A1 - dimer,F1 - original-I222,2a - fa1147+A+360,2 - fa1147+A+360+1,F1b - fa1142/A/361,A1 - dimer,F1 - original-I222,2a - fa1147+A+360,2 - fa1147+A+360+1,F1b - fa1142/A/361,A1 - dimer,F1 - original-I222,fa1353a,False,False,False
fa1358b,FATAATA-x1358_A_401_v1,FATAATA-x1358,Z55928828,Cc1cc2nc[nH]c2cc1C,FATAATA-x1147/B/258/A_v1,False,2a - FATAATA-x1147+A+360,2 - FATAATA-x1147+A+360+1,F1b - FATAATA-x1142/A/361/1,A1 - dimer,F1 - original-I222,2a - fa1147+A+360,2 - fa1147+A+360+1,F1b - fa1142/A/361,A1 - dimer,F1 - original-I222,2a - fa1147+A+360,2 - fa1147+A+360+1,F1b - fa1142/A/361,A1 - dimer,F1 - original-I222,fa1358b,True,False,False
fa1358d,FATAATA-x1358_B_401_v1,FATAATA-x1358,Z55928828,Cc1cc2nc[nH]c2cc1C,FATAATA-x1147/B/258/A_v1,False,2a - FATAATA-x1147+A+360,2 - FATAATA-x1147+A+360+1,F1b - FATAATA-x1142/A/361/1,A1 - dimer,F1 - original-I222,2a - fa1147+A+360,2 - fa1147+A+360+1,F1b - fa1142/A/361,A1 - dimer,F1 - original-I222,2a - fa1147+A+360,2 - fa1147+A+360+1,F1b - fa1142/A/361,A1 - dimer,F1 - original-I222,fa1358b,False,False,False
fa1358a,FATAATA-x1358_A_402_v1,FATAATA-x1358,Z55928828,Cc1cc2nc[nH]c2cc1C,FATAATA-x1840/A/111/A_v1,False,1a - FATAATA-x1840+A+401,1 - FATAATA-x1840+A+401+1,F1a - FATAATA-x1163/A/401/1,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,fa1358a,False,False,True
fa1358c,FATAATA-x1358_B_402_v1,FATAATA-x1358,Z55928828,Cc1cc2nc[nH]c2cc1C,FATAATA-x1840/A/111/A_v1,False,1a - FATAATA-x1840+A+401,1 - FATAATA-x1840+A+401+1,F1a - FATAATA-x1163/A/401/1,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,fa1358a,False,False,False
fa1365b,FATAATA-x1365_A_402_v1,FATAATA-x1365,Z56926682,OCn1cnc2ccccc21,FATAATA-x1147/B/258/A_v1,False,2a - FATAATA-x1147+A+360,2 - FATAATA-x1147+A+360+1,F1b - FATAATA-x1142/A/361/1,A1 - dimer,F1 - original-I222,2a - fa1147+A+360,2 - fa1147+A+360+1,F1b - fa1142/A/361,A1 - dimer,F1 - original-I222,2a - fa1147+A+360,2 - fa1147+A+360+1,F1b - fa1142/A/361,A1 - dimer,F1 - original-I222,fa1365b,False,False,False
fa1365d,FATAATA-x1365_B_401_v1,FATAATA-x1365,Z56926682,OCn1cnc2ccccc21,FATAATA-x1147/B/258/A_v1,False,2a - FATAATA-x1147+A+360,2 - FATAATA-x1147+A+360+1,F1b - FATAATA-x1142/A/361/1,A1 - dimer,F1 - original-I222,2a - fa1147+A+360,2 - fa1147+A+360+1,F1b - fa1142/A/361,A1 - dimer,F1 - original-I222,2a - fa1147+A+360,2 - fa1147+A+360+1,F1b - fa1142/A/361,A1 - dimer,F1 - original-I222,fa1365b,False,False,False
fa1365a,FATAATA-x1365_A_401_v1,FATAATA-x1365,Z56926682,OCn1cnc2ccccc21,FATAATA-x1840/A/111/A_v1,False,1a - FATAATA-x1840+A+401,1 - FATAATA-x1840+A+401+1,F1a - FATAATA-x1163/A/401/1,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,fa1365a,False,False,True
fa1365c,FATAATA-x1365_B_360_v1,FATAATA-x1365,Z56926682,OCn1cnc2ccccc21,FATAATA-x1840/A/111/A_v1,False,1a - FATAATA-x1840+A+401,1 - FATAATA-x1840+A+401+1,F1a - FATAATA-x1163/A/401/1,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,fa1365a,False,False,False
fa1369a,FATAATA-x1369_A_401_v1,FATAATA-x1369,Z104482458,Cc1onc(-c2ccccc2)c1C(=O)[O-],FATAATA-x1840/A/111/A_v1,False,1a - FATAATA-x1840+A+401,1 - FATAATA-x1840+A+401+1,F1a - FATAATA-x1163/A/401/1,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,fa1369a,False,False,True
fa1369b,FATAATA-x1369_B_401_v1,FATAATA-x1369,Z104482458,Cc1onc(-c2ccccc2)c1C(=O)[O-],FATAATA-x1840/A/111/A_v1,False,1a - FATAATA-x1840+A+401,1 - FATAATA-x1840+A+401+1,F1a - FATAATA-x1163/A/401/1,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,fa1369a,False,False,False
fa1404a,FATAATA-x1404_A_361_v1,FATAATA-x1404,Z90120144,N#CCc1ccc(O)cc1,FATAATA-x1840/A/111/A_v1,False,1a - FATAATA-x1840+A+401,1 - FATAATA-x1840+A+401+1,F1a - FATAATA-x1163/A/401/1,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,fa1404a,False,False,True
fa1404b,FATAATA-x1404_B_401_v1,FATAATA-x1404,Z90120144,N#CCc1ccc(O)cc1,FATAATA-x1840/A/111/A_v1,False,1a - FATAATA-x1840+A+401,1 - FATAATA-x1840+A+401+1,F1a - FATAATA-x1163/A/401/1,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,fa1404a,False,False,False
fa1422a,FATAATA-x1422_A_401_v1,FATAATA-x1422,Z445135574,Nc1ccc2c(c1)S(=O)(=O)C=C2,FATAATA-x1840/A/111/A_v1,False,1a - FATAATA-x1840+A+401,1 - FATAATA-x1840+A+401+1,F1a - FATAATA-x1163/A/401/1,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,fa1422a,False,False,True
fa1422b,FATAATA-x1422_B_360_v1,FATAATA-x1422,Z445135574,Nc1ccc2c(c1)S(=O)(=O)C=C2,FATAATA-x1840/A/111/A_v1,False,1a - FATAATA-x1840+A+401,1 - FATAATA-x1840+A+401+1,F1a - FATAATA-x1163/A/401/1,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,fa1422a,False,False,False
fa1423a,FATAATA-x1423_A_361_v1,FATAATA-x1423,Z31721188,O=C(c1cccc(O)c1)N1CCOCC1,FATAATA-x1840/A/111/A_v1,False,1a - FATAATA-x1840+A+401,1 - FATAATA-x1840+A+401+1,F1a - FATAATA-x1163/A/401/1,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,fa1423a,False,True,False
